5.778639878616647252e+01,5.799829544200347442e+01,5.820977121473092808e+01,5.842082610434882639e+01,5.863146011085718357e+01,5.884167323425599250e+01,5.905146547454524608e+01,5.926083683172495853e+01,5.946978730579511563e+01,5.967831689675572449e+01,5.988642560460678510e+01,6.009411342934830458e+01,6.030138037098026871e+01,6.050822642950268460e+01,6.071465160491554514e+01,6.092065589721886454e+01,6.112623930641263570e+01,6.133140183249685862e+01,6.153614347547152619e+01,6.174046423533665262e+01,6.194436411209222371e+01,6.214784310573824655e+01,6.235090121627472826e+01,6.255353844370165461e+01,6.275575478801903273e+01,6.295755024922686260e+01,6.315892482732514424e+01,6.335987852231387762e+01,6.356041133419306277e+01,6.376052326296269257e+01,6.396021430862278123e+01,6.415948447117331455e+01,6.435833375061430672e+01,6.455676214694574355e+01,6.475476966016763924e+01,6.495235629027997959e+01,6.514952203728277880e+01,6.534626690117602266e+01,6.554259088195971117e+01,6.573849397963385854e+01,6.593397619419846478e+01,6.612903752565351567e+01,6.632367797399901121e+01,6.651789753923496562e+01,6.671169622136136468e+01,6.690507402037822260e+01,6.709803093628552517e+01,6.729056696908328661e+01,6.748268211877149270e+01,6.767437638535014344e+01,6.786564976881926725e+01,6.805650226917882151e+01,6.824693388642883463e+01,6.843694462056930661e+01,6.862653447160022324e+01,6.881570343952158453e+01,6.900445152433340468e+01,6.919277872603566948e+01,6.938068504462839314e+01,6.956817048011156146e+01,6.975523503248518864e+01,6.994187870174926047e+01,7.012810148790377696e+01,7.031390339094875230e+01,7.049928441088418651e+01,7.068424454771006538e+01,7.086878380142638889e+01,7.105290217203317127e+01,7.123659965953041251e+01,7.141987626391808419e+01,7.160273198519622895e+01,7.178516682336481836e+01,7.196718077842385242e+01,7.214877385037333113e+01,7.232994603921326870e+01,7.251069734494366514e+01,7.269102776756450623e+01,7.287093730707580619e+01,7.305042596347755079e+01,7.322949373676974005e+01,7.340814062695238817e+01,7.358636663402548095e+01,7.376417175798903259e+01,7.394155599884302887e+01,7.411851935658748403e+01,7.429506183122239804e+01,7.447118342274774250e+01,7.464688413116354582e+01,7.482216395646980800e+01,7.499702289866651483e+01,7.517146095775368053e+01,7.534547813373129088e+01,7.551907442659934588e+01,7.569224983635785975e+01,7.586500436300681827e+01,7.603733800654623565e+01,7.620925076697609768e+01,7.638074264429641858e+01,7.655181363850718412e+01,7.672246374960840853e+01,7.689269297760007760e+01,7.706250132248220552e+01,7.723188878425477810e+01,7.740085536291779533e+01,7.756940105847127143e+01,7.773752587091520638e+01,7.790522980024958599e+01,7.807251284647441025e+01,7.823937500958969338e+01,7.840581628959542115e+01,7.857183668649160779e+01,7.873743620027823908e+01,7.890261483095532924e+01,7.906737257852286405e+01,7.923170944298084351e+01,7.939562542432929604e+01,7.955912052256817901e+01,7.972219473769752085e+01,7.988484806971732155e+01,8.004708051862755269e+01,8.020889208442825691e+01,8.037028276711939156e+01,8.053125256670099930e+01,8.069180148317303747e+01,8.085192951653554871e+01,8.101163666678849040e+01,8.117092293393190516e+01,8.132978831796575037e+01,8.148823281889005443e+01,8.164625643670481736e+01,8.180385917141002494e+01,8.196104102300567718e+01,8.211780199149178827e+01,8.227414207686834402e+01,8.243006127913535863e+01,8.258555959829283211e+01,8.274063703434073602e+01,8.289529358728955799e+01,8.305718245654306031e+01,8.324943480106981042e+01,8.340478366399987920e+01,8.353331789751611325e+01,8.368466190849910902e+01,8.387674008303221740e+01,8.412133885369595987e+01,8.432403038599045431e+01,8.452996500492146481e+01,8.472124460378229571e+01,8.492291535180689266e+01,8.515295128458652130e+01,8.539217259276091454e+01,8.566947507367356707e+01,8.589470834822094503e+01,8.608764097516079516e+01,8.634437432604585183e+01,8.661833067054371327e+01,8.683602488968200817e+01,8.697163361308858498e+01,8.707952165765534858e+01,8.713625197907877862e+01,8.718403642087046990e+01,8.727771508877297890e+01,8.734693434124133660e+01,8.735843035425358494e+01,8.748622450955679142e+01,8.771115392430573365e+01,8.796736567885689340e+01,8.819731548837353330e+01,8.845427862150995679e+01,8.857802318020036125e+01,8.861462398012248798e+01,8.863995463021846888e+01,8.867463811760954684e+01,8.881606994691141210e+01,8.894617428300854556e+01,8.911839933833830685e+01,8.931978262412596337e+01,8.954702354205284109e+01,8.972038844429860660e+01,8.991281084740698759e+01,9.011007759990840782e+01,9.028663723762329596e+01,9.044447494744660787e+01,9.055303933131787630e+01,9.065466956630550044e+01,9.077672671493304790e+01,9.090901901949970920e+01,9.100207984555696328e+01,9.111342214946249385e+01,9.122488541543842189e+01,9.132720442014007745e+01,9.145244082032233734e+01,9.161011503539728551e+01,9.179477968482729011e+01,9.196013041111666553e+01,9.210204606465690347e+01,9.226929982173018630e+01,9.237501819481316545e+01,9.240855380481086456e+01,9.243558174678467765e+01,9.245773482836015944e+01,9.247859627738047550e+01,9.251272676782865290e+01,9.241886933765353263e+01,9.241436005632111517e+01,9.239793881210202642e+01,9.238058939857934604e+01,9.245446382739963553e+01,9.252215995798384540e+01,9.255497770581966677e+01,9.256338681776668409e+01,9.260400559730243231e+01,9.269441412980485495e+01,9.278660939542972130e+01,9.283890251747008904e+01,9.285492130013152234e+01,9.287445346471784546e+01,9.291242485554120378e+01,9.293962843415270925e+01,9.298782142046849231e+01,9.303728904069419059e+01,9.305039749661860071e+01,9.308204503079315373e+01,9.314028628412465594e+01,9.316411677373137934e+01,9.325277634520681147e+01,9.340719559623259727e+01,9.352034175212246225e+01,9.357295162119439169e+01,9.363025318845987499e+01,9.376984094126072478e+01,9.393013912682960154e+01,9.399928990385039640e+01,9.400513246081217744e+01,9.398276294104189788e+01,9.398241229289341447e+01,9.402899153795638654e+01,9.415678105289396171e+01,9.432037021944341859e+01,9.448404546116927349e+01,9.460620816008282929e+01,9.468244347711240039e+01,9.482222362476258581e+01,9.502295697083893344e+01,9.521564666381746633e+01,9.538548342152429882e+01,9.555121081086178947e+01,9.569976653912875975e+01,9.577870812702339265e+01,9.587757849852914660e+01,9.601200027410619953e+01,9.619010181155793759e+01,9.624198391260969743e+01,9.622967872080995733e+01,9.618825537880898935e+01,9.614695610046999263e+01,9.612669143132448824e+01,9.618775484444560675e+01,9.629848269661755467e+01,9.639591493946491596e+01,9.645084451049561380e+01,9.648592740593956307e+01,9.650672083633583043e+01,9.647616071054106612e+01,9.647546576168727483e+01,9.643536352938285461e+01,9.641753132548566896e+01,9.638889714378292695e+01,9.635870675655280593e+01,9.626703977131177226e+01,9.614160734573489719e+01,9.607283044273418682e+01,9.611113971468968487e+01,9.616998457620603347e+01,9.614731388949203961e+01,9.611397026560689483e+01,9.609328301062360822e+01,9.607873007859771519e+01,9.605989077109418872e+01,9.606119204503082187e+01,9.600811186408060394e+01,9.594017909889153373e+01,9.599455197030407305e+01,9.612085952556473956e+01,9.630296954550868804e+01,9.637872892451721896e+01,9.639844744907330210e+01,9.641747855034263637e+01,9.648350499080953568e+01,9.650473278828282275e+01,9.651208396899140496e+01,9.652583202598852097e+01,9.647195985724270884e+01,9.641314586738180026e+01,9.635520109254170507e+01,9.627639672001889437e+01,9.625884738607972224e+01,9.626919797411980539e+01,9.633080281933477806e+01,9.643327353754555986e+01,9.653356715487892359e+01,9.661115558329767339e+01,9.669116411868529326e+01,9.674059620284658934e+01,9.683466081452854723e+01,9.697716507320613744e+01,9.703634130010802039e+01,9.706611090475125536e+01,9.712118175447913870e+01,9.725018577092002658e+01,9.733203391074648891e+01,9.744859472658529853e+01,9.765050311903526392e+01,9.790086832542934303e+01,9.806068328784363075e+01,9.814862374690318347e+01,9.817213845121214888e+01,9.818755860266122681e+01,9.816832700393503330e+01,9.812411424918073521e+01,9.814565362436630380e+01,9.821978192687006981e+01,9.825707582430840148e+01,9.828127446561896363e+01,9.825911448360336919e+01,9.819372230658657941e+01,9.818740046957883294e+01,9.818185179442728838e+01,9.817968075247284787e+01,9.819043644683860350e+01,9.814359527357150625e+01,9.801123632085150916e+01,9.789366534790144669e+01,9.782463853836924272e+01,9.786381288989016980e+01,9.791124940043137315e+01,9.797796764007381398e+01,9.802999424163112963e+01,9.808149051912012339e+01,9.812479667145159112e+01,9.818392411440576950e+01,9.821950754421304453e+01,9.827364010238888170e+01,9.831766640100005361e+01,9.826179654281968112e+01,9.823442543017782214e+01,9.825898361567463724e+01,9.826716847533961641e+01,9.823190258599433378e+01,9.820967941806723900e+01,9.818693801987448921e+01,9.815005172926983334e+01,9.807557068684648982e+01,9.805872825130376214e+01,9.805144831102742842e+01,9.803442196793611174e+01,9.804811503780244664e+01,9.805001576042513989e+01,9.798686406254425663e+01,9.786823390810180001e+01,9.778032304640031214e+01,9.775071845123613912e+01,9.779303745593782082e+01,9.785439489512923217e+01,9.791768289473490938e+01,9.796447021090850171e+01,9.797288165505999302e+01,9.796979819219315289e+01,9.796047540907970586e+01,9.791224618944261238e+01,9.787651232042355787e+01,9.781299917893205986e+01,9.779939199189526278e+01,9.786683823999135257e+01,9.797472919380282974e+01,9.809992387878095599e+01,9.817068414138243782e+01,9.819893706775805242e+01,9.825941574672049228e+01,9.827751915955315098e+01,9.832840704423171019e+01,9.836617466770327667e+01,9.831849827670559705e+01,9.823757821000931756e+01,9.813537033364980289e+01,9.808687524269983271e+01,9.806309447473137197e+01,9.807305810917154076e+01,9.806454147538414645e+01,9.811336591207859215e+01,9.820977087895288093e+01,9.829749069223227309e+01,9.843895115715848476e+01,9.852139566812284954e+01,9.856423480251436331e+01,9.854130906399294076e+01,9.848215178324718977e+01,9.839297857378521428e+01,9.836972899544532822e+01,9.837389705362065229e+01,9.833465011524005206e+01,9.831967558315362510e+01,9.834469395828030258e+01,9.840047451947604884e+01,9.839956972030408622e+01,9.838319588956203177e+01,9.834945314614421363e+01,9.837757268003990418e+01,9.841994296919723695e+01,9.853984734881282748e+01,9.861547456155189195e+01,9.864362919873182989e+01,9.868544261996765954e+01,9.870276402299307961e+01,9.870911245194072592e+01,9.866133546358608442e+01,9.861092332458191834e+01,9.854433196167285303e+01,9.849906110737670417e+01,9.841088413392901657e+01,9.830258340938273420e+01,9.819042300660863987e+01,9.808130928038295338e+01,9.796145216998434080e+01,9.783924335593432886e+01,9.773534008712132959e+01,9.758718725319229748e+01,9.745342477018792238e+01,9.740876524199046571e+01,9.738746418444392816e+01,9.730824508825728003e+01,9.720589893861870223e+01,9.712331209104992524e+01,9.710873307199437932e+01,9.711392037566545810e+01,9.712882513396371564e+01,9.711602609185059976e+01,9.715609427877795667e+01,9.718116564543778679e+01,9.706885259146405076e+01,9.683261688974096160e+01,9.658910814818162294e+01,9.640475351364648304e+01,9.626049839451766843e+01,9.627054120369405155e+01,9.632585306391567315e+01,9.637276343393077127e+01,9.632949613564539959e+01,9.619217805060171145e+01,9.611177407431323161e+01,9.604803206421740924e+01,9.599528752836819478e+01,9.592926527144341264e+01,9.583868057334964874e+01,9.569395922971131085e+01,9.552545480994335492e+01,9.539294044103901626e+01,9.525992255639663142e+01,9.515262778137618227e+01,9.503572872375512759e+01,9.501203001572424967e+01,9.501581025473919340e+01,9.496310572701656838e+01,9.484832928805238339e+01,9.468472389224483265e+01,9.454423917840270519e+01,9.445433024257314969e+01,9.433653520968783823e+01,9.414865505133833778e+01,9.395271832861459416e+01,9.379193997339575617e+01,9.363234486333136886e+01,9.350059531324244233e+01,9.343387579930268316e+01,9.332328691766686291e+01,9.319973852863115837e+01,9.305915780971102436e+01,9.285270161848946202e+01,9.279597432652749944e+01,9.274417563184070445e+01,9.268105271384412447e+01,9.264916801611107644e+01,9.258086351675960657e+01,9.248464767483979188e+01,9.245452129099500382e+01,9.243423565605230863e+01,9.240212843715808333e+01,9.239955123097078626e+01,9.240798794467823996e+01,9.239421269465748310e+01,9.240702108963193950e+01,9.236647162706084657e+01,9.226554427523095114e+01,9.225791892825546370e+01,9.224801157928672524e+01,9.221965389605539087e+01,9.218262743274732429e+01,9.206818947599887792e+01,9.195486970311227992e+01,9.187914362413708602e+01,9.175341493645893820e+01,9.156992011599658099e+01,9.142420044457293216e+01,9.134330281031787990e+01,9.127481009965909209e+01,9.120099121096659189e+01,9.107485426728445077e+01,9.089495409525433445e+01,9.070317619806120035e+01,9.058808620983040782e+01,9.043688684361299579e+01,9.029927105386722985e+01,9.016324097083349898e+01,9.002569329588510527e+01,8.989909736474041324e+01,8.977152611529191972e+01,8.967426484467321757e+01,8.949025681900448603e+01,8.927841301900186011e+01,8.907346944272251221e+01,8.888242573312282957e+01,8.859220418571712230e+01,8.825342590022395939e+01,8.802025084423301848e+01,8.786581909066768503e+01,8.766645361859460195e+01,8.752365415572292306e+01,8.745995155267009125e+01,8.739669526623690388e+01,8.733441929912339674e+01,8.728549424102864407e+01,8.716522358509011781e+01,8.692909571777089184e+01,8.666653659217921302e+01,8.648121495833774475e+01,8.629907721641656337e+01,8.613196577190440451e+01,8.606327314082908231e+01,8.603120826226601991e+01,8.600222489905875989e+01,8.591725398549581882e+01,8.578188206499748958e+01,8.564738478125697441e+01,8.551250299132769328e+01,8.537723669519888858e+01,8.524158589287057453e+01,8.510555058434272269e+01,8.496913076961536149e+01,8.483232644868849093e+01,8.469513762156208259e+01,8.455756428823617910e+01,8.441960644871073782e+01,8.428126410298578719e+01,8.414253725106131299e+01,8.400342589293731521e+01,8.386393002861380808e+01,8.372404965809077737e+01,8.358378478136823730e+01,8.344313539844617367e+01,8.330210150932458646e+01,8.316068311400347568e+01,8.301888021248285554e+01,8.287669280476271183e+01,8.273412089084305876e+01,8.259116447072386791e+01,8.244782354440516770e+01,8.230409811188695812e+01,8.215998817316922498e+01,8.201549372825196826e+01,8.187061477713518798e+01,8.172535131981889833e+01,8.157970335630308512e+01,8.143367088658776254e+01,8.128725391067291639e+01,8.114045242855854667e+01,8.099326644024465338e+01,8.084569594573125073e+01,8.069774094501832451e+01,8.054940143810588893e+01,8.040067742499391557e+01,8.025156890568244705e+01,8.010207588017144076e+01,7.995219834846092510e+01,7.980193631055088588e+01,7.965128976644133729e+01,7.950025871613226514e+01,7.934884315962366941e+01,7.919704309691556432e+01,7.904485852800792145e+01,7.889228945290076922e+01,7.873933587159410763e+01,7.858599778408792247e+01,7.843227519038221374e+01,7.827816809047699564e+01,7.812367648437225398e+01,7.796880037206798875e+01,7.781353975356421415e+01,7.765789462886090178e+01,7.750186499795808004e+01,7.734545086085574894e+01,7.718865221755389427e+01,7.703146906805251604e+01,7.687390141235162844e+01,7.671594925045121727e+01,7.655761258235128253e+01,7.639889140805183843e+01,7.623978572755287075e+01,7.608029554085437951e+01,7.592042084795636470e+01,7.576016164885884052e+01,7.559951794356180699e+01,7.543848973206523567e+01,7.527707701436915499e+01,7.511527979047355075e+01,7.495309806037843714e+01,7.479053182408379996e+01,7.462758108158963921e+01,7.446424583289596910e+01,7.430052607800277542e+01,7.413642181691005817e+01,7.397193304961783156e+01,7.380705977612608137e+01,7.364180199643480762e+01,7.347615971054401030e+01,7.331013291845371782e+01,7.314372162016388756e+01,7.297692581567454795e+01,7.280974550498567055e+01,7.264218068809729800e+01,7.247423136500940188e+01,7.230589753572198219e+01,7.213717920023503893e+01,7.196807635854858631e+01,7.179858901066259591e+01,7.162871715657711036e+01,7.145846079629210124e+01,7.128781992980756854e+01,7.111679455712351228e+01,7.094538467823994665e+01,7.077359029315685746e+01,7.060141140187424469e+01,7.042884800439212256e+01,7.025590010071047686e+01,7.008256769082930759e+01,6.990885077474862896e+01,6.973474935246842676e+01,6.956026342398870099e+01,6.938539298930946586e+01,6.921013804843070716e+01,6.903449860135242488e+01,6.885847464807463325e+01,6.868206618859731805e+01,6.850527322292049348e+01,6.832809575104414535e+01,6.815053377296825943e+01,6.797258728869286415e+01,6.779425629821795951e+01,6.761554080154354551e+01,6.743644079866959373e+01,6.725695628959613259e+01,6.707708727432314788e+01,6.689683375285065381e+01,6.671619572517862196e+01,6.653517319130708074e+01,6.635376615123601596e+01,6.617197460496544181e+01,6.598979855249535831e+01,6.580723799382573702e+01,6.562429292895660637e+01,6.544096335788793795e+01,6.525724928061978858e+01,6.507315069715208722e+01,6.488866760748487650e+01,6.470380001161814221e+01,6.451854790955189856e+01,6.433291130128614554e+01,6.414689018682085475e+01,6.396048456615604749e+01,6.377369443929173087e+01
